DASYLab 2016 - 2016,,,,,,,,,,,,,,,,,,,,,,,
Worksheet name: CLT oneway,,,,,,,,,,,,,,,,,,,,,,,
"Recording date     : 10/2/2020, 11:28:46 AM",0.025849,0.089978,4E-06,3.420515,3.827184,0.998699,0.36403,1.378631,1.144828,1.412109,1.357921,0.346829,0.216133,0.090803,0.532762,0.510192,0.519088,-0.000597,0.654989,0.55679,,,
Block length       : 4,,,,,,,,,,,,,,,,,,,,,,,
Delta              : 0.1 sec.,,,,,,,,,,,,,,,,,,,,,,,
Number of channels : 16,,,,,,,,,,,,,,,,,,,,,,,
Time,Load (kips),Act. Disp. (in),S. CL Disp (in),W. Quarter (in),E. Quarter (in(),Compression Strain (in),Tension Strain,West Slip 1,West Slip 2,West Slip 3,West Slip 4,East Slip 5,East Slip 6,East Slip 7,East Slip 8,West Vertical Separation (in),East Vertical Separation,N. CL Disp (in),W Support,E Support,,Avg CL Disp(in),Avg Support Disp (in)
33:07.0,6.27075,2.30658,-1.84723,2.31695,2.79619,0.88233,0.33958,1.24233,0.83561,1.11973,1.20965,0.22512,0.13648,0.11419,0.30887,0.51578,0.51083,-1.8572,0.66235,0.5752,,,
33:07.0,6.2204,2.28735,-1.84939,2.3171,2.79576,0.88037,0.34075,1.24252,0.83574,1.11986,1.20991,0.22467,0.13694,0.11336,0.30805,0.51657,0.5108,-1.85805,0.66327,0.57468,,,
33:07.0,6.10962,2.32141,-1.8478,2.31813,2.79619,0.87927,0.33984,1.24266,0.83515,1.12031,1.21004,0.22571,0.13733,0.11317,0.3078,0.51642,0.51041,-1.85734,0.66345,0.57513,,,
33:07.0,6.10626,2.32855,-1.84752,2.31666,2.79532,0.88076,0.33965,1.24213,0.83606,1.11986,1.20978,0.22571,0.13687,0.11393,0.30925,0.51584,0.51093,-1.85535,0.66248,0.5752,,,
33:08.0,6.07941,2.33075,-1.8478,2.31813,2.79634,0.87914,0.34036,1.24299,0.83528,1.12044,1.20997,0.22571,0.13766,0.11329,0.30805,0.51645,0.51056,-1.85734,0.66318,0.57529,,,
33:08.0,6.20361,2.30823,-1.85141,2.3171,2.79605,0.87972,0.34121,1.24246,0.83593,1.12038,1.20945,0.22486,0.13674,0.11304,0.30793,0.51624,0.51111,-1.85905,0.66293,0.57516,,,
33:08.0,6.18683,2.30383,-1.84867,2.31621,2.79343,0.88011,0.34036,1.24246,0.836,1.11992,1.20971,0.22538,0.13648,0.11361,0.30837,0.51584,0.51059,-1.85677,0.66275,0.57504,,,
33:08.0,6.05591,2.31757,-1.84896,2.31769,2.79779,0.87985,0.33997,1.24352,0.83554,1.12038,1.2103,0.22584,0.13694,0.1131,0.30748,0.51572,0.51154,-1.85834,0.66269,0.57599,,,
33:08.0,5.99548,2.30548,-1.84881,2.31769,2.79459,0.8794,0.3403,1.24206,0.83574,1.11979,1.2101,0.22545,0.13655,0.11368,0.30786,0.51611,0.51059,-1.85862,0.66333,0.57498,,,
33:08.0,6.11298,2.28845,-1.84953,2.31813,2.79532,0.87966,0.34075,1.24246,0.83554,1.11992,1.20945,0.22538,0.13674,0.11323,0.30868,0.51651,0.51068,-1.85848,0.66284,0.57501,,,
33:08.0,6.19019,2.30548,-1.84896,2.31488,2.79721,0.882,0.34062,1.24233,0.83541,1.12018,1.20919,0.22512,0.13707,0.11374,0.30843,0.51566,0.51111,-1.85763,0.66235,0.57504,,,
33:08.0,6.17676,2.30219,-1.84896,2.31533,2.79488,0.88102,0.34056,1.24226,0.83541,1.1194,1.20965,0.22571,0.13628,0.11355,0.30831,0.51614,0.51056,-1.8582,0.66284,0.5748,,,
33:08.0,6.15997,2.29999,-1.84924,2.31621,2.79459,0.88044,0.33991,1.24219,0.83561,1.12038,1.20919,0.22564,0.13661,0.1138,0.30843,0.51611,0.51102,-1.85763,0.66257,0.57507,,,
33:08.0,6.2674,2.31647,-1.84723,2.31725,2.79605,0.88194,0.33997,1.2416,0.83528,1.11999,1.20971,0.22538,0.13661,0.1138,0.30944,0.51572,0.51062,-1.85621,0.66235,0.57501,,,
33:08.0,6.15326,2.28571,-1.84924,2.31784,2.79547,0.87972,0.3401,1.24252,0.83548,1.11999,1.20978,0.22538,0.13642,0.11317,0.3078,0.51636,0.51077,-1.85862,0.66309,0.57486,,,
33:08.0,6.21368,2.28241,-1.84824,2.31533,2.79518,0.87985,0.33971,1.24266,0.83554,1.11992,1.20945,0.22538,0.13648,0.11349,0.30862,0.51602,0.51089,-1.85507,0.66251,0.57477,,,
33:09.0,6.17676,2.28516,-1.84939,2.31577,2.79532,0.87998,0.34017,1.24292,0.83554,1.11966,1.20939,0.22519,0.13648,0.11317,0.30831,0.51599,0.51114,-1.85692,0.6626,0.57495,,,
33:09.0,6.17676,2.29285,-1.84968,2.31651,2.79765,0.87972,0.3403,1.24365,0.83548,1.12005,1.2101,0.22512,0.13681,0.11355,0.30805,0.51608,0.51102,-1.85791,0.66254,0.57507,,,
33:09.0,6.2439,2.29669,-1.84982,2.31533,2.79823,0.87998,0.34023,1.24226,0.83554,1.11973,1.20932,0.22545,0.13687,0.11393,0.30995,0.51593,0.51077,-1.85677,0.66226,0.57504,,,
33:09.0,6.20361,2.30603,-1.8491,2.31592,2.7959,0.87998,0.33951,1.24213,0.83541,1.1196,1.20991,0.22519,0.1372,0.1138,0.30831,0.51596,0.51059,-1.85692,0.66241,0.57489,,,
33:09.0,6.32782,2.29779,-1.84708,2.31695,2.79677,0.88076,0.33971,1.24239,0.83522,1.11992,1.20971,0.22545,0.13694,0.11368,0.30881,0.51575,0.5108,-1.85805,0.66238,0.57581,,,
33:09.0,6.25732,2.2923,-1.84996,2.31488,2.79619,0.87979,0.34036,1.24213,0.83567,1.12005,1.20913,0.22551,0.13694,0.11349,0.30887,0.51611,0.51056,-1.85905,0.66251,0.57492,,,
33:09.0,6.20361,2.30054,-1.84867,2.31562,2.79532,0.87985,0.34017,1.24206,0.83509,1.1196,1.20945,0.22486,0.13694,0.11393,0.30887,0.51578,0.51041,-1.85535,0.66241,0.57495,,,
33:09.0,6.17676,2.29724,-1.84939,2.31503,2.79518,0.88102,0.3403,1.24252,0.836,1.11966,1.20906,0.22571,0.13642,0.11349,0.31001,0.51593,0.51096,-1.85592,0.66235,0.57529,,,
33:10.0,6.10626,2.31427,-1.84939,2.31784,2.79648,0.87946,0.33997,1.24299,0.8358,1.12025,1.21049,0.22571,0.13674,0.11355,0.30748,0.51584,0.51086,-1.85905,0.6633,0.57529,,,
33:10.0,6.23383,2.30273,-1.84939,2.31636,2.79561,0.8805,0.3403,1.24285,0.83587,1.11966,1.20939,0.22499,0.13694,0.11342,0.3095,0.5159,0.51086,-1.85549,0.6626,0.57513,,,
33:10.0,6.20026,2.31757,-1.84809,2.3171,2.7959,0.87985,0.33919,1.24193,0.83561,1.11979,1.20971,0.22558,0.13707,0.11336,0.30805,0.51569,0.51059,-1.85635,0.66241,0.5752,,,
33:10.0,6.11969,2.29889,-1.8491,2.31784,2.79663,0.87985,0.33984,1.24385,0.83619,1.12012,1.21088,0.22525,0.13661,0.11361,0.30755,0.51593,0.51172,-1.85777,0.66281,0.57571,,,
33:10.0,6.07605,2.29065,-1.84867,2.31636,2.79518,0.88031,0.33958,1.24252,0.8358,1.11979,1.20932,0.22643,0.13668,0.11278,0.30932,0.51581,0.51086,-1.85322,0.66226,0.57538,,,
33:10.0,6.08612,2.32745,-1.84809,2.31813,2.79488,0.87907,0.34036,1.24193,0.83528,1.11999,1.20984,0.22643,0.13661,0.11374,0.3095,0.51572,0.51047,-1.85493,0.66272,0.57532,,,
33:10.0,6.17004,2.31812,-1.84824,2.3168,2.7959,0.88128,0.33984,1.24226,0.8358,1.1196,1.20971,0.22584,0.13707,0.11387,0.30894,0.51569,0.51062,-1.85621,0.66229,0.57532,,,
33:10.0,6.04919,2.32471,-1.84766,2.31651,2.7959,0.87862,0.33984,1.24226,0.83554,1.12005,1.20958,0.22551,0.13707,0.11323,0.30786,0.51596,0.51077,-1.85749,0.66312,0.57486,,,
33:10.0,6.14319,2.31702,-1.84665,2.31799,2.79445,0.88076,0.33997,1.2418,0.83561,1.11947,1.20991,0.2259,0.13648,0.11336,0.30906,0.51593,0.51065,-1.85564,0.66251,0.57532,,,
33:10.0,6.01227,2.32306,-1.84593,2.31725,2.79648,0.88161,0.33958,1.24233,0.83561,1.12038,1.20978,0.22512,0.13714,0.11329,0.30913,0.51575,0.51086,-1.85521,0.66254,0.57501,,,
33:10.0,6.19354,2.28076,-1.84982,2.31813,2.79503,0.8792,0.34043,1.24305,0.83561,1.12031,1.20919,0.22532,0.137,0.11304,0.30831,0.51642,0.51077,-1.85791,0.66339,0.57492,,,
33:10.0,6.09955,2.2923,-1.84723,2.31784,2.79474,0.88141,0.33965,1.24239,0.83626,1.11986,1.20997,0.22506,0.13635,0.11342,0.30824,0.51596,0.51105,-1.85592,0.66254,0.57529,,,
33:11.0,6.15662,2.31866,-1.84593,2.31813,2.79503,0.88122,0.33971,1.24239,0.83567,1.11973,1.2103,0.22538,0.13674,0.1138,0.30887,0.51584,0.51077,-1.85677,0.66275,0.57547,,,
33:11.0,6.19354,2.30988,-1.84968,2.31784,2.79779,0.87907,0.34004,1.24352,0.83606,1.12005,1.21017,0.22493,0.13648,0.11368,0.30831,0.51587,0.51147,-1.85834,0.66284,0.57581,,,
33:11.0,6.23047,2.31207,-1.84838,2.31606,2.7959,0.8807,0.33984,1.24193,0.83645,1.11953,1.20939,0.22564,0.13635,0.11387,0.31033,0.51584,0.51071,-1.85535,0.66223,0.5751,,,
33:11.0,6.10291,2.32306,-1.84723,2.31813,2.79605,0.88102,0.33951,1.2418,0.83561,1.11966,1.2101,0.22577,0.13694,0.11374,0.309,0.5155,0.51074,-1.8572,0.6626,0.57556,,,
33:11.0,6.1734,2.31482,-1.84694,2.31695,2.79532,0.882,0.33958,1.24193,0.83548,1.11947,1.20991,0.22571,0.13687,0.1138,0.30837,0.51584,0.51083,-1.85763,0.66263,0.57535,,,
33:11.0,6.14319,2.2901,-1.84982,2.31606,2.79532,0.88024,0.34043,1.24233,0.83541,1.11999,1.20919,0.22519,0.13674,0.11361,0.30856,0.51627,0.51053,-1.85834,0.66278,0.57492,,,
33:11.0,6.15326,2.31757,-1.8478,2.31754,2.79648,0.88141,0.33978,1.24213,0.83561,1.11986,1.20971,0.22584,0.13714,0.11393,0.30843,0.51587,0.5108,-1.85805,0.66245,0.57544,,,
33:11.0,5.9787,2.30438,-1.84737,2.31769,2.79576,0.88181,0.3403,1.24272,0.83554,1.12005,1.21023,0.22532,0.137,0.11393,0.30824,0.51578,0.51074,-1.85635,0.66269,0.57513,,,
33:12.0,5.92163,2.30548,-1.84953,2.31666,2.79721,0.87907,0.34023,1.24371,0.83561,1.11986,1.21056,0.22571,0.13681,0.11336,0.30736,0.5159,0.51114,-1.85805,0.66281,0.57581,,,
33:12.0,6.21704,2.31427,-1.84824,2.31695,2.7959,0.88141,0.33971,1.2418,0.83548,1.11966,1.20958,0.22617,0.13668,0.11374,0.30881,0.51578,0.51074,-1.85649,0.66248,0.57498,,,
33:12.0,6.17004,2.30658,-1.84694,2.31784,2.79605,0.88168,0.33984,1.24193,0.83541,1.11953,1.20971,0.22564,0.13681,0.11355,0.30925,0.5159,0.51053,-1.85649,0.6626,0.57526,,,
33:12.0,6.02234,2.31592,-1.84766,2.31784,2.79576,0.88161,0.33984,1.24226,0.83554,1.12018,1.21004,0.22538,0.137,0.11349,0.30774,0.51566,0.51114,-1.85649,0.66266,0.57556,,,
33:12.0,6.23383,2.2879,-1.8504,2.31562,2.79547,0.88011,0.34082,1.242,0.83535,1.11986,1.20971,0.22551,0.13648,0.11349,0.30875,0.51639,0.51056,-1.85848,0.66272,0.57471,,,
33:12.0,6.14319,2.31482,-1.84766,2.31887,2.7959,0.88076,0.33984,1.24213,0.8358,1.11992,1.20997,0.22584,0.137,0.11387,0.30856,0.51581,0.51074,-1.85649,0.66238,0.57538,,,
33:12.0,6.23383,2.29999,-1.84737,2.31636,2.79576,0.88161,0.3403,1.24233,0.83574,1.11953,1.20971,0.22506,0.13648,0.114,0.30932,0.51602,0.51099,-1.85663,0.66263,0.57489,,,
33:12.0,6.17004,2.29724,-1.84852,2.31843,2.79561,0.87862,0.33958,1.24285,0.83548,1.11986,1.21049,0.22597,0.137,0.11349,0.30755,0.51639,0.51056,-1.85905,0.66324,0.5751,,,
33:12.0,6.28754,2.29944,-1.84838,2.31562,2.79634,0.88148,0.34056,1.24226,0.83561,1.11953,1.20945,0.2248,0.13661,0.11342,0.30875,0.51599,0.51093,-1.85706,0.66245,0.5751,,,
33:12.0,6.2204,2.30164,-1.84867,2.31739,2.79605,0.88141,0.3403,1.24226,0.83574,1.11999,1.20978,0.22486,0.13596,0.11355,0.30862,0.5162,0.51093,-1.85763,0.6626,0.57507,,,
33:12.0,6.10291,2.32306,-1.84924,2.31799,2.79808,0.87875,0.33991,1.24279,0.83548,1.11953,1.21049,0.22545,0.13687,0.11374,0.30793,0.51575,0.5112,-1.85877,0.66248,0.57581,,,
33:12.0,6.15326,2.29175,-1.84665,2.31636,2.7943,0.88096,0.34017,1.24206,0.83652,1.12012,1.20978,0.22577,0.13635,0.11336,0.30976,0.51584,0.51065,-1.85521,0.66266,0.57529,,,
33:13.0,6.13647,2.31207,-1.84723,2.31754,2.79547,0.88102,0.33984,1.24252,0.83587,1.12005,1.2101,0.22545,0.13674,0.11387,0.30767,0.51587,0.51123,-1.85791,0.66278,0.5759,,,
33:13.0,6.07269,2.3291,-1.84665,2.3171,2.79561,0.88141,0.33984,1.24259,0.83548,1.12018,1.21023,0.22525,0.13694,0.11374,0.30843,0.51572,0.51086,-1.85621,0.66272,0.57538,,,
33:13.0,6.1734,2.30548,-1.84968,2.31621,2.79721,0.88005,0.34186,1.24266,0.83554,1.12044,1.209,0.22538,0.13681,0.11329,0.30856,0.51636,0.51035,-1.85933,0.6629,0.5751,,,
33:13.0,6.30096,2.31537,-1.84809,2.31562,2.79619,0.8822,0.34004,1.24239,0.8358,1.11953,1.20932,0.22519,0.13687,0.11355,0.30976,0.51581,0.51071,-1.85621,0.66232,0.57504,,,
33:13.0,6.21033,2.29449,-1.84752,2.31533,2.79634,0.88226,0.34049,1.24226,0.83587,1.1194,1.20926,0.22571,0.13694,0.11361,0.30938,0.51602,0.51062,-1.85621,0.66245,0.57501,,,
33:13.0,6.18347,2.29834,-1.85069,2.31636,2.79576,0.88096,0.34023,1.24305,0.83574,1.12018,1.21036,0.22519,0.13655,0.1138,0.30761,0.51614,0.51193,-1.85834,0.66275,0.57565,,,
33:13.0,6.02234,2.29724,-1.84809,2.31725,2.79401,0.88011,0.33971,1.24246,0.83574,1.12025,1.20978,0.22532,0.13648,0.11368,0.3078,0.51596,0.51035,-1.85749,0.66278,0.57507,,,
33:13.0,6.04248,2.30438,-1.84852,2.31651,2.79619,0.88057,0.33978,1.24233,0.83619,1.11999,1.20958,0.22649,0.13668,0.11361,0.30919,0.51575,0.51108,-1.85521,0.66245,0.57538,,,
33:14.0,6.18683,2.29944,-1.84896,2.31533,2.79663,0.8807,0.34023,1.242,0.83613,1.1194,1.20919,0.22584,0.13615,0.11374,0.30976,0.51581,0.51062,-1.85478,0.66235,0.57483,,,
33:14.0,6.20697,2.2923,-1.84996,2.31636,2.79866,0.87966,0.3403,1.24319,0.83528,1.11953,1.21004,0.22538,0.13694,0.11355,0.30786,0.51599,0.51093,-1.85891,0.66269,0.57523,,,
33:14.0,6.15997,2.28735,-1.84852,2.3168,2.79518,0.88044,0.33978,1.24186,0.8358,1.12005,1.20997,0.22532,0.13642,0.11323,0.3078,0.51566,0.51099,-1.85692,0.66263,0.57486,,,
33:14.0,6.04248,2.31537,-1.84824,2.31769,2.79474,0.87966,0.33945,1.24239,0.83535,1.11999,1.20978,0.22571,0.13687,0.11342,0.30824,0.51596,0.51053,-1.85507,0.66251,0.57513,,,
33:14.0,6.18011,2.28955,-1.8504,2.3171,2.7959,0.8807,0.34017,1.24259,0.83554,1.11999,1.21043,0.22499,0.13642,0.114,0.30786,0.51617,0.5119,-1.85734,0.66229,0.57578,,,
33:14.0,6.24725,2.28076,-1.84896,2.31547,2.79576,0.87992,0.3401,1.24193,0.83548,1.11992,1.20978,0.2259,0.13648,0.1138,0.31014,0.51578,0.51065,-1.85507,0.66235,0.57501,,,
33:14.0,6.19019,2.30438,-1.84996,2.31533,2.79692,0.87998,0.34017,1.24239,0.83502,1.1196,1.20939,0.22545,0.13648,0.11361,0.30969,0.51596,0.5105,-1.85606,0.66223,0.57501,,,
33:14.0,6.25732,2.28296,-1.84795,2.3168,2.79532,0.882,0.34023,1.24246,0.83613,1.11999,1.20945,0.22525,0.13648,0.11387,0.30957,0.51584,0.51105,-1.85677,0.66251,0.57504,,,
33:14.0,6.15326,2.31262,-1.8491,2.31858,2.79677,0.87907,0.3403,1.24259,0.83587,1.12038,1.20971,0.22551,0.137,0.1131,0.30812,0.51624,0.51041,-1.85891,0.66293,0.5751,,,
33:14.0,6.03912,2.29669,-1.84881,2.31651,2.79518,0.88044,0.34004,1.24173,0.83554,1.11986,1.20965,0.22571,0.13635,0.11329,0.30932,0.51563,0.5108,-1.85407,0.66248,0.5752,,,
33:14.0,6.2204,2.29395,-1.85025,2.31562,2.79459,0.88031,0.34036,1.24259,0.83548,1.11973,1.20945,0.22545,0.13596,0.11368,0.30887,0.51614,0.51059,-1.85663,0.66266,0.57483,,,
33:14.0,6.08612,2.30988,-1.84996,2.3168,2.79939,0.87979,0.34004,1.24345,0.83541,1.11999,1.20984,0.22512,0.1372,0.114,0.30786,0.51575,0.5112,-1.85848,0.66238,0.57562,,,
33:15.0,6.19019,2.31042,-1.84939,2.31577,2.79648,0.88044,0.34056,1.24266,0.83587,1.11999,1.20913,0.22558,0.13615,0.11342,0.31039,0.51584,0.51093,-1.85549,0.66251,0.5751,,,
33:15.0,6.11298,2.30823,-1.84939,2.31547,2.79488,0.88076,0.33978,1.24246,0.83567,1.11992,1.20965,0.22538,0.13655,0.11361,0.30906,0.5159,0.5108,-1.85578,0.66269,0.57526,,,
33:15.0,6.2204,2.29944,-1.84752,2.31562,2.79736,0.88265,0.3403,1.24213,0.83541,1.11953,1.20939,0.22558,0.137,0.11393,0.30944,0.51578,0.51068,-1.85649,0.66229,0.57507,,,
33:15.0,6.20026,2.29669,-1.84939,2.31725,2.79634,0.8807,0.3416,1.24226,0.83561,1.11992,1.20906,0.22538,0.13694,0.11336,0.30849,0.51639,0.51086,-1.85905,0.66309,0.57474,,,
33:15.0,6.08948,2.29449,-1.84924,2.31725,2.79474,0.88063,0.33997,1.24206,0.83619,1.12012,1.20939,0.22525,0.13655,0.11336,0.30824,0.5159,0.5108,-1.85763,0.6626,0.57498,,,
33:15.0,6.06934,2.27747,-1.84838,2.31666,2.7943,0.88044,0.3403,1.24252,0.83554,1.12005,1.20926,0.22532,0.13661,0.11291,0.30774,0.51627,0.51068,-1.8582,0.66324,0.57504,,,
33:15.0,6.08612,2.29614,-1.84924,2.31784,2.79561,0.88128,0.34017,1.24246,0.83561,1.12012,1.2101,0.22519,0.13674,0.114,0.30786,0.51596,0.5119,-1.85777,0.6626,0.57581,,,
33:15.0,5.92834,2.28735,-1.84838,2.31813,2.79503,0.88018,0.34056,1.24252,0.83561,1.12038,1.20978,0.22551,0.13687,0.11329,0.30824,0.51608,0.51077,-1.85749,0.66309,0.57507,,,
33:16.0,6.05591,2.29395,-1.84939,2.31784,2.79648,0.87966,0.33991,1.24252,0.83574,1.12051,1.20991,0.22551,0.137,0.11336,0.30774,0.5163,0.51102,-1.85805,0.66357,0.57513,,,
33:16.0,6.11969,2.30658,-1.84766,2.31813,2.79503,0.87998,0.33984,1.2418,0.83561,1.11999,1.21043,0.22597,0.13642,0.11368,0.30799,0.51575,0.51068,-1.8572,0.66248,0.57492,,,
33:16.0,6.20361,2.2879,-1.84982,2.31739,2.79721,0.87888,0.33958,1.24332,0.83502,1.11953,1.21023,0.22545,0.13707,0.11342,0.30818,0.51617,0.51114,-1.85919,0.66235,0.57578,,,
33:16.0,6.27075,2.30548,-1.84924,2.31695,2.79837,0.87914,0.34023,1.24266,0.83515,1.11986,1.21036,0.22571,0.13681,0.11349,0.30805,0.5159,0.51062,-1.85891,0.66263,0.57529,,,
33:16.0,6.21033,2.31372,-1.84982,2.31799,2.79765,0.87875,0.33984,1.24272,0.83528,1.11973,1.21036,0.22558,0.13687,0.11361,0.30831,0.51602,0.51059,-1.85919,0.66251,0.57538,,,
33:16.0,6.16669,2.29944,-1.84665,2.31666,2.79547,0.88161,0.33945,1.24279,0.836,1.12012,1.20939,0.22506,0.13622,0.11374,0.30913,0.51578,0.51096,-1.85621,0.66254,0.57523,,,
33:16.0,6.25732,2.31866,-1.84924,2.31725,2.79852,0.88011,0.34004,1.24325,0.83522,1.12005,1.21069,0.22519,0.13707,0.1138,0.30824,0.51593,0.51114,-1.85919,0.66272,0.57565,,,
33:16.0,6.15662,2.30438,-1.84896,2.31636,2.79663,0.88148,0.33997,1.24239,0.8358,1.11973,1.20926,0.22486,0.13655,0.11412,0.30862,0.5162,0.51138,-1.8582,0.66241,0.57596,,,
33:16.0,6.10962,2.2901,-1.84924,2.3168,2.7959,0.87966,0.34036,1.24285,0.83567,1.12018,1.2101,0.22525,0.13668,0.11368,0.30812,0.5162,0.5108,-1.85805,0.66345,0.57507,,,
33:16.0,6.14319,2.29999,-1.84881,2.31695,2.79518,0.88213,0.3401,1.24233,0.83626,1.11966,1.20958,0.22493,0.13642,0.1138,0.3095,0.51602,0.51065,-1.85706,0.66248,0.57513,,,
33:16.0,6.17676,2.30273,-1.84708,2.31592,2.7959,0.88174,0.33984,1.24226,0.83515,1.12012,1.20932,0.22525,0.13727,0.11374,0.30938,0.51584,0.51062,-1.85592,0.66226,0.57535,,,
33:16.0,6.14655,2.30054,-1.84795,2.31739,2.79561,0.88174,0.34017,1.24206,0.83561,1.1194,1.20971,0.22558,0.13674,0.11368,0.30843,0.51575,0.51074,-1.8582,0.66266,0.57532,,,
33:17.0,6.04584,2.30658,-1.84924,2.31813,2.79518,0.87953,0.33997,1.24213,0.83567,1.11973,1.20978,0.22564,0.13733,0.11374,0.30793,0.51602,0.51071,-1.85848,0.66293,0.57513,,,
33:17.0,6.12976,2.30109,-1.84708,2.31636,2.79576,0.88207,0.34036,1.24213,0.83554,1.1194,1.20971,0.22564,0.137,0.11374,0.30925,0.5159,0.5108,-1.85663,0.66269,0.5751,,,
33:17.0,6.1734,2.2934,-1.84896,2.31621,2.7959,0.88031,0.33951,1.24173,0.83561,1.11934,1.20952,0.2259,0.13668,0.11387,0.30913,0.51578,0.51083,-1.85649,0.66235,0.57492,,,
33:17.0,6.13983,2.30273,-1.8491,2.31784,2.79779,0.88037,0.34049,1.24345,0.83554,1.11986,1.21023,0.22558,0.13628,0.11361,0.30831,0.5159,0.51135,-1.85777,0.66266,0.57553,,,
33:17.0,6.2674,2.31812,-1.84824,2.31695,2.79648,0.87992,0.33978,1.2418,0.83541,1.11973,1.20958,0.22617,0.13655,0.11361,0.30925,0.51605,0.51074,-1.85564,0.66263,0.57516,,,
33:17.0,6.17004,2.30438,-1.8491,2.31784,2.7943,0.87985,0.33965,1.24127,0.83554,1.11966,1.21017,0.22623,0.13655,0.11374,0.30786,0.51581,0.51068,-1.85749,0.66263,0.57498,,,
33:17.0,6.18011,2.2868,-1.84694,2.3168,2.79518,0.88155,0.34004,1.24285,0.836,1.12025,1.20952,0.22551,0.13648,0.11317,0.30957,0.51599,0.51105,-1.85549,0.66266,0.57526,,,
33:17.0,6.14319,2.29065,-1.84924,2.3171,2.79619,0.87966,0.33984,1.24233,0.83587,1.12044,1.20978,0.22538,0.13681,0.11374,0.30786,0.5162,0.51105,-1.85763,0.66342,0.57477,,,
33:18.0,6.08612,2.32306,-1.84824,2.31799,2.79518,0.87953,0.33978,1.24206,0.83548,1.11999,1.21017,0.22558,0.137,0.11336,0.30818,0.51605,0.51065,-1.85749,0.66321,0.57523,,,
33:18.0,6.1734,2.29669,-1.84838,2.31695,2.79648,0.88005,0.3403,1.24233,0.83574,1.12018,1.20932,0.22538,0.13615,0.11342,0.30868,0.51627,0.5108,-1.85734,0.66296,0.57486,,,
33:18.0,6.08948,2.32196,-1.84723,2.31769,2.79561,0.88011,0.33958,1.24226,0.83541,1.11966,1.21056,0.22506,0.13687,0.11406,0.30774,0.51584,0.51172,-1.85749,0.6626,0.57599,,,
33:18.0,6.12305,2.29834,-1.84867,2.31769,2.79605,0.87868,0.34056,1.24193,0.83522,1.12018,1.20965,0.22584,0.1372,0.11336,0.30805,0.5162,0.51031,-1.85962,0.66269,0.57538,,,
33:18.0,6.16333,2.30383,-1.85025,2.3168,2.79663,0.87998,0.34134,1.24213,0.83561,1.12031,1.20945,0.22525,0.13746,0.11374,0.30862,0.51639,0.51068,-1.85848,0.66296,0.57483,,,
33:18.0,6.1499,2.28625,-1.84867,2.31577,2.79663,0.8807,0.33978,1.24219,0.83613,1.11953,1.20939,0.22597,0.13642,0.11387,0.30982,0.51587,0.51065,-1.85606,0.66241,0.57523,,,
33:18.0,6.21033,2.29285,-1.84939,2.31725,2.79663,0.87966,0.34023,1.24285,0.83574,1.12038,1.20939,0.22519,0.13707,0.11317,0.30818,0.51636,0.51089,-1.85848,0.66324,0.57504,,,
33:18.0,6.06262,2.30768,-1.84824,2.31843,2.79547,0.87959,0.34069,1.24246,0.83548,1.12031,1.20978,0.22558,0.137,0.11317,0.30812,0.51617,0.5105,-1.8572,0.66345,0.57498,,,
33:19.0,6.04919,2.31812,-1.84953,2.31784,2.79605,0.8794,0.3403,1.24246,0.83574,1.11999,1.20971,0.22564,0.13746,0.11336,0.30799,0.51611,0.51031,-1.85777,0.66293,0.57513,,,
33:19.0,6.20361,2.30383,-1.84852,2.31666,2.79648,0.882,0.34062,1.24213,0.83509,1.11986,1.20932,0.22525,0.13622,0.11412,0.30875,0.5159,0.5112,-1.85763,0.66251,0.57559,,,
33:19.0,6.19019,2.29889,-1.84953,2.3171,2.79663,0.87966,0.34036,1.24233,0.83561,1.11999,1.20958,0.22512,0.137,0.11361,0.30843,0.51645,0.51074,-1.85919,0.66336,0.57492,,,
33:19.0,6.1969,2.2923,-1.84996,2.3171,2.79808,0.8792,0.34004,1.24219,0.83541,1.12005,1.20978,0.22538,0.13674,0.11374,0.30824,0.51584,0.51059,-1.85891,0.66296,0.57523,,,
33:19.0,6.04919,2.32471,-1.84824,2.31843,2.79605,0.87998,0.33971,1.24213,0.83613,1.12005,1.20958,0.22656,0.13674,0.11317,0.30963,0.51572,0.51062,-1.85407,0.66266,0.57504,,,
33:19.0,6.09955,2.29614,-1.84953,2.31739,2.79692,0.88011,0.34004,1.24292,0.83548,1.11992,1.20958,0.22506,0.13674,0.11336,0.30793,0.5162,0.51099,-1.85877,0.66263,0.57486,,,
33:19.0,6.21033,2.29285,-1.84852,2.31799,2.79765,0.87914,0.33984,1.24266,0.83502,1.11966,1.21075,0.22571,0.13687,0.11368,0.30843,0.51578,0.51099,-1.85862,0.66266,0.57547,,,
33:19.0,6.21368,2.29285,-1.85097,2.31621,2.79706,0.87946,0.34056,1.24259,0.83587,1.1196,1.20991,0.22532,0.13602,0.11349,0.30818,0.51651,0.51096,-1.85877,0.66312,0.5748,,,
33:19.0,6.19354,2.28845,-1.84737,2.31739,2.79648,0.88207,0.3403,1.24206,0.83587,1.11979,1.20965,0.22545,0.13615,0.11349,0.30963,0.51599,0.51093,-1.85592,0.66238,0.57507,,,
33:19.0,6.11633,2.32086,-1.84896,2.31784,2.79706,0.87946,0.33965,1.24319,0.83535,1.11986,1.21114,0.22551,0.13674,0.114,0.3078,0.51587,0.51135,-1.85891,0.66272,0.57587,,,
